id,name,description,res_id,type,cd,max_stack,stackable,weight,sell_price,stall_price_lower_limit,stall_price_upper_limit,quality,is_visible
10416001,uhd oridecon,A mysterious metal known as Oridecon. It is the hardest matter ever found.\nUsed as a material to refine weapons from levels 13 through 15.,10416001.0,Refining Material,0.0,999.0,,,270000.0,,,,1
10416002,uhd elunium,"A very light, non-toxic metal.\nUsed as a material to refine armor from levels 13 through 15.",10416002.0,Refining Material,0.0,999.0,,,270000.0,,,,1
10416003,uhd bradium,"One of the hardest metals found in the Ash Vacuum, difficult to temper because of its high density.\nUsed as a material to refine accessories from levels 13 through 15.",10416003.0,Refining Material,0.0,999.0,,,270000.0,,,,1
10417001,blessed oridecon ⅱi,A grade I blessed stone that seems to contain a protective power specially for weapons.\nUsed as a material to protect weapons from levels 13 through 15 from damage upon refinement failure.,10417001.0,Refine Material,0.0,999.0,,,270000.0,,,,1
10417002,blessed elunium ⅱi,A grade I blessed stone that seems to contain a protective power specially for armor.\nUsed as a material to protect armor from levels 13 through 15 from damage upon refinement failure.,10417002.0,Refine Material,0.0,999.0,,,270000.0,,,,1
10417003,blessed bradium ⅱi,A grade I blessed stone that seems to contain a protective power specially for accessories.\nUsed as a material to protect accessories from levels 13 through 15 from damage upon refinement failure.,10417003.0,Refine Material,0.0,999.0,,,270000.0,,,,1
10417004,weapon protection stone i,"A grade I protection stone imbued with power that can be used in weapon refinement from levels 5 through 8.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the weapon being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the weapon refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 5 through 8. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417004.0,Refine Material,0.0,999.0,,,22500.0,,,,1
10417005,armor protection stone i,"A grade I protection stone imbued with power that can be used in armor refinement from levels 5 through 8.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the armor being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the armor refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 5 through 8. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417005.0,Refine Material,0.0,999.0,,,22500.0,,,,1
10417006,accessory protection stone i,"A grade I protection stone imbued with power that can be used in accessory refinement from levels 5 through 8.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the accessory being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the accessory refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 5 through 8. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417006.0,Refine Material,0.0,999.0,,,22500.0,,,,1
10417007,weapon protection stone ii,"A grade II protection stone imbued with power that can be used in weapon refinement from levels 9 through 12.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the weapon being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the weapon refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 9 through 12. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417007.0,Refine Material,0.0,999.0,,,67500.0,,,,1
10417008,armor protection stone ii,"A grade II protection stone imbued with power that can be used in armor refinement from levels 9 through 12.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the armor being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the armor refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 9 through 12. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417008.0,Refine Material,0.0,999.0,,,67500.0,,,,1
10417009,accessory protection stone ii,"A grade II protection stone imbued with power that can be used in accessory refinement from levels 9 through 12.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the accessory being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the accessory refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 9 through 12. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417009.0,Refine Material,0.0,999.0,,,67500.0,,,,1
10417010,weapon protection stone iii,"A grade III protection stone imbued with power that can be used in weapon refinement from levels 13 through 15.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the weapon being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the weapon refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 13 through 15. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417010.0,Refine Material,0.0,999.0,,,270000.0,,,,1
10417011,armor protection stone iii,"A grade III protection stone imbued with power that can be used in armor refinement from levels 13 through 15.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the armor being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the armor refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 13 through 15. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417011.0,Refine Material,0.0,999.0,,,270000.0,,,,1
10417012,accessory protection stone iii,"A grade III protection stone imbued with power that can be used in accessory refinement from levels 13 through 15.\nThe refinement will not be downgraded after using the protection stone. However, due to the large amount of magical power in the stone, the accessory being protected will be affected by energy backlash during refinement. The backlash significantly reduces the chance of upgrading the accessory refinement, and significantly increase the chance of damage.\nAfter the refinement is used, the item will be consumed and the effect will be active whenever the refinement is done at levels 13 through 15. When using both equipment protection and blessed equipment stones, the number of blessed equipment stones consumed will be doubled.",10417012.0,Refine Material,0.0,999.0,,,270000.0,,,,1
10418001,phracon v,A grade V Phracon imbued with power.\nUpgrading material used to upgrade weapons from levels 181 through 240.,10418001.0,Upgrading Material,0.0,999.0,,,36000.0,,,,1
10418002,carnium v,A grade V Carnium imbued with power.\nUpgrading material used to upgrade armor from levels 91 through 120.,10418002.0,Upgrading Material,0.0,999.0,,,36000.0,,,,1
10418003,bascyx v,A grade V Bascyx imbued with power.\nUpgrading material used to upgrade accessories from levels 46 through 60.,10418003.0,Upgrading Material,0.0,999.0,,,36000.0,,,,1
10419001,dark stillness enchantment stone,Enchantment material. Used to grant weapons Aldebaran's Dark Stillness enchantment.,10419001.0,Enchant Material,0.0,999.0,,,9000.0,,,,1
10419002,solar enchantment stone,Enchantment material. Used to grant armor Aldebaran's Solar enchantment.,10419002.0,Enchant Material,0.0,999.0,,,9000.0,,,,1
10419003,starlight enchantment stone,Enchantment material. Used to grant accessories Aldebaran's Starlight enchantment.,10419003.0,Enchant Material,0.0,999.0,,,9000.0,,,,1
10419004,violet enchantment stone,Enchantment material. Use to grant weapons Comodo's [Violet] enchantment.,10419004.0,Enchant Material,0.0,999.0,,,216000.0,,,,1
10419005,emerald enchantment stone,Enchantment material. Use to grant armor Comodo's [Emerald] enchantment.,10419005.0,Enchant Material,0.0,999.0,,,216000.0,,,,1
10419006,fiery enchantment stone,Enchantment material. Use to grant accessories Comodo's [Fiery] enchantment.,10419006.0,Enchant Material,0.0,999.0,,,216000.0,,,,1
10420001,charcoal powder,Cooking ingredient. This ashy powder is a good combustion agent.,10420001.0,Cooking Ingredient,0.0,999.0,,,300.0,600.0,1800.0,,1
10420002,magic spice,Cooking ingredient. Spice developed with the aid of magic. Has a distinct fragrance.,10420002.0,Cooking Ingredient,0.0,999.0,,,300.0,600.0,1800.0,,1
10420003,steel thorn,Cooking ingredient. A slender metal thorn. Looks quite fragile.,10420003.0,Cooking Ingredient,0.0,999.0,,,300.0,600.0,1800.0,,1
10420004,nut,Cooking ingredient. Fragrant and crispy nut.,10420004.0,Cooking Ingredient,0.0,999.0,,,300.0,600.0,1800.0,,1
10420005,cork branch,Cooking ingredient. A very tough branch that's hard to break.,10420005.0,Cooking Ingredient,0.0,999.0,,,300.0,600.0,1800.0,,1
10420006,hard flour,Cooking ingredient. Flour that is a little damp.,10420006.0,Cooking Ingredient,0.0,999.0,,,300.0,600.0,1800.0,,1
10420007,roasted kebab ⅰ,"A plain kebab feeding countless Comodo residences. Eat it to gain Stun RES +23%, and Blind RES +23% for 30 minutes.",10420007.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420008,special seafood fried rice i,"A main dish cooked with various Kokomo seafood and flavoring spices. Eat it to gain Freeze RES +23%, and Curse RES +23% for 30 minutes.",10420008.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420009,seashore salad i,"Delicious salad with a touch of the sea. A single bite is totally addictive. Eat it to gain Immobilization RES +23%, and Poison RES +23% for 30 minutes.",10420009.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420010,snapper wrapping meat i,"Tenderloin wrapped with the finest snapper skin, and then roasted to enhance the aroma and flavor. With the rich taste and aroma, it is famous on Comodo. Eat it to gain Petrify RES +23%, and Bleed RES +23% for 30 minutes.",10420010.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420011,spicy fried crab i,"Hot, and brings happiness. Come and feel how the tender flesh of crabs dance on your tongue. Eat it to gain Sleep RES +23%, and Armor Breakage RES +23% for 30 minutes.",10420011.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420012,stone-roasted snapper i,"Cooked with special spices and the most natural method, the flavor is reserved as much as possible. Eat it to gain Silence RES +23%, and Weapon Breakage RES +23% for 30 minutes.",10420012.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420043,golden jar cookies,"Eat it to obtain 1-hour Golden Jar Cookies Blessing.\nLegend has it that after a bond is created between you and someone who has eaten Silver Jar Cookies when you are near them, both of you will be rewarded with a Paper Crane and 12-hour Cupid’s Blessing when you make a Heart Emote within a short period of time.\nNote: The effect may be upgraded when you obtain Cupid’s Blessing more than once!\n<color=#FF0000>[Will be taken back after the event ends. Come eat it within the event!]</color>",10420043.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10420044,silver jar cookies,"Eat it to obtain 1-hour Silver Jar Cookies Blessing.\nLegend has it that after a bond is created between you and someone who has eaten Gold Jar Cookies when you are near them, both of you will be rewarded with a Paper Crane and 12-hour Cupid’s Blessing when you make a Heart Emote within a short period of time.\nNote: The effect may be upgraded when you obtain Cupid’s Blessing more than once!\n<color=#FF0000>[Will be taken back after the event ends. Come eat it within the event!]</color>",10420044.0,Uncategorized,0.0,999.0,,,3375.0,,,,1
10422001,beach baking stone,Specialty beach cooking utensil that can be used in multiple ways.\nCooking material. Used for cooking level 11 dishes.,10422001.0,Life Job Material,0.0,999.0,,,60000.0,120000.0,360000.0,,1
10422002,灰色药水,灰色药草制成的精神恢复剂，使用后立即恢复300000点HP，随后5秒内每秒恢复128000点HP。PVP场景中无法使用。使用等级：100,10422002.0,Uncategorized,,999.0,,0.1,1650.0,3300.0,9900.0,,1
10422003,灰色药水（pvp）,灰色药草制成的精神恢复剂，使用后立即恢复300000点HP，随后5秒内每秒恢复128000点HP。仅能在PVP场景中使用。使用等级：100,10422003.0,Uncategorized,,999.0,,0.1,3150.0,6300.0,18900.0,,1
10423001,sun crystal,A crystal with a golden glow that resembles the sun.\nThis smelting material can be obtained from specific monsters or purchased from vend shops.,10423001.0,Smelting Material,0.0,999.0,,,300.0,600.0,1800.0,,1
10423002,rose quartz,Light red quartz mineral that will turn green if exposed to air for too long.\nThis smelting material can be obtained from specific monsters or purchased from vend shops.,10423002.0,Smelting Material,0.0,999.0,,,300.0,600.0,1800.0,,1
