id,name,description,group_id,is_damage_skill,max_level,type,cooldown,job,res_id,cost,is_mount_combat,is_show_skill_tree,fixed_cooldown,combo,range,require_mount_combat,pet_skill_type,is_pet_skill_can_use_when_master_die,pet_skill_element,suit_skills_or_not
6130360,Pinpoint Attack I,"When learning Pinpoint Attack, the player deals skill damage while also dealing damage that is <color=#FFA500>1%%</color> of Max HP to the target, triggering 1 time every <color=#FFA500>%s</color>s. (No effect on Mini, MVP, and bosses.)",0,0,10,3,,6,1121004,,0,1,6000.0,-9999,-9999,0,1,0,0,0
6130361,Punish II,Increases the Skill Coefficient of Punish by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1121001,,0,1,,-9999,-9999,0,1,0,0,0
6130362,Pinpoint Attack II,"When learning Pinpoint Attack, the player deals skill damage while also dealing damage that is <color=#FFA500>2%%</color> of Max HP to the target, triggering 1 time every <color=#FFA500>%s</color>s. (No effect on Mini, MVP, and bosses.)",0,0,10,3,,6,1121004,,0,1,6000.0,-9999,-9999,0,1,0,0,0
6130363,Trample,"After using Trample, deal <color=#FFA500>%s%%</color> of Max HP in True Damage to enemy targets within range. (No effect on Mini, MVP, and bosses.)",0,0,10,3,,6,1122002,,0,1,,-9999,-9999,0,1,0,0,0
6130365,Over Brand,"Increases the charge damage coefficient and Bleed Damage Coefficient of Over Brand by <color=#FFA500>%s%%</color>, reducing <color=#FFA500>%s</color>s of fixed cooldown, while reducing target's Bleed resistance by <color=#FFA500>%s%%</color> for <color=#FFA500>5</color>s.",0,0,10,3,,6,1122004,,0,1,,-9999,-9999,0,1,0,0,0
6130366,Ray of Genesis,"Increases the Damage Coefficient of Ray of Genesis by <color=#FFA500>%s%%</color>, reducing cooldown by <color=#FFA500>%s</color>s.",0,0,10,3,,6,1122005,,0,1,,-9999,-9999,0,1,0,0,0
6199901,Increase HP Recovery,"Party members gain Increase HP Recovery. When their HP is decreased to <color=#44afee>30%%</color> of Max HP, they restore HP equal to <color=#44afee>4%%</color> of Max HP per second for <color=#44afee>%s</color> seconds. This effect has a <color=#44afee>60</color>-second internal cooldown. Grants additional healing to self.",0,0,10,3,,6,1100126,,0,1,,-9999,-9999,0,1,0,0,0
6199902,Steel Heart,"After using Steel Heart, all party members gain this effect, increasing Physical Reflect Damage by <color=#44afee>%s%%</color> and Magic Reflect Damage by <color=#44afee>%s%%</color> while this effect is active.",0,0,10,3,,6,1110134,,0,1,,-9999,-9999,0,1,0,0,0
6199903,Charge Attack,"Can use Charge Attack a total of <color=#44afee>%s</color> times. After each time you use it, you gain <color=#44afee>%s%%</color> PVP Final Physical Damage Bonus. Stacks up to <color=#44afee>%s</color> times. Lasts <color=#44afee>18</color> seconds.",0,0,10,3,,6,1110128,,0,1,,-9999,-9999,0,1,0,0,0
6199904,Concentration,"After using Concentration, damage coefficient is increased by <color=#44afee>%s%%</color>. Party members gain Control Immunity for the duration.",0,0,10,3,,6,1111126,,0,1,,-9999,-9999,0,1,0,0,0
6199951,Prestige I,"When you are Party Leader, Prestige increases all party members Max HP by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121002,,0,1,,-9999,-9999,0,1,0,0,0
6199952,Holy Cure,"Holy Cure increases party member targets' Final Dodge by <color=#FFA500>%s%%</color>, and Final Anti-Crit by <color=#FFA500>%s%%</color> for <color=#FFA500>5</color>s.",0,0,10,3,,6,1120002,,0,1,,-9999,-9999,0,1,0,0,0
6199953,Gospel,"Gospel odds increase by <color=#FFA500>%s%%</color>, and skill effects increase by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121003,,0,1,,-9999,-9999,0,1,0,0,0
6199954,Prestige,"When you are Party Leader, Prestige increases all party members' normal attack damage by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121002,,0,1,,-9999,-9999,0,1,0,0,0
6199955,Prestige I,"When you are Party Leader, Prestige increases all party members' Final Physical Damage Reduction by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121002,,0,1,,-9999,-9999,0,1,0,0,0
6199956,Holy Cure,"The Healing Coefficient of Holy Cure is increased by <color=#FFA500>%s%%</color>, and Damage Coefficient increased by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1120002,,0,1,,-9999,-9999,0,1,0,0,0
6199957,Gospel,"Increases the odds of Gospel by <color=#FFA500>%s%%</color>, and increases stacks by <color=#FFA500>%s</color>.",0,0,10,3,,6,1121003,,0,1,,-9999,-9999,0,1,0,0,0
6199958,Prestige,"When you are Party Leader, Prestige increases all party members' Final Physical Damage Bonus by <color=#FFA500>%s%%</color> while It is active.",0,0,10,3,,6,1121002,,0,1,,-9999,-9999,0,1,0,0,0
6199959,Holy Cure,"Holy Cure's Healing Coefficient is increased by <color=#FFA500>%s%%</color>, and increases the healed person's PVP Final Physical Damage Reduction by <color=#FFA500>%s%%</color> for <color=#FFA500>5</color>s.",0,0,10,3,,6,1120002,,0,1,,-9999,-9999,0,1,0,0,0
6210301,Holy Light I,Increases the damage coefficient of Holy Light by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1200129,,0,1,,-9999,-9999,0,1,0,0,0
6210302,Signum Crucis I,Increases the damage coefficient of Signum Crucis by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1200125,,0,1,,-9999,-9999,0,1,0,0,0
6210303,Holy Light II,Increases the damage coefficient of Holy Light by <color=#44afee>%s%%</color> and its chance to crit by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1200129,,0,1,,-9999,-9999,0,1,0,0,0
6210304,Signum Crucis II,"Increases the damage coefficient of Signum Crucis by <color=#44afee>%s%%</color>, and decreases the target's Final Magic Defense by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1200125,,0,1,,-9999,-9999,0,1,0,0,0
6210305,Turn Undead I,Increases the damage coefficient of Turn Undead by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1210125,,0,1,,-9999,-9999,0,1,0,0,0
6210306,Lex Aeterna I,Increases the damage coefficient of Lex Aeterna by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1210124,,0,1,,-9999,-9999,0,1,0,0,0
6210307,Turn Undead II,Increases the damage coefficient of Turn Undead by <color=#44afee>%s%%</color> and its chance to instantly kill by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1210125,,0,1,,-9999,-9999,0,1,0,0,0
6210308,Lex Aeterna II,Increases the damage coefficient of Lex Aeterna by <color=#44afee>%s%%</color> and the number of times it can take effect by <color=#44afee>%s</color>.,0,0,10,3,,6,1210124,,0,1,,-9999,-9999,0,1,0,0,0
6210309,Judex I,Increases the damage coefficient of Judex by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1211133,,0,1,,-9999,-9999,0,1,0,0,0
6210310,Magnus Exorcismus I,Increases the damage coefficient of Magnus Exorcismus by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1211123,,0,1,,-9999,-9999,0,1,0,0,0
6210311,Judex II,"Increases the damage coefficient of Judex by <color=#44afee>%s%%</color>, and deals true damage equal to <color=#44afee>%s%%</color> of the target's Max Hp to a single target (not effective against Bosses, MVPs, and Minis).",0,0,10,3,,6,1211133,,0,1,,-9999,-9999,0,1,0,0,0
6210312,Magnus Exorcismus II,"Increases the damage coefficient of Magnus Exorcismus by <color=#44afee>%s%%</color>, and every instance of damage dealt has a <color=#44afee>%s%%</color> chance to immobilize the target for <color=#44afee>1</color> second.",0,0,10,3,,6,1211123,,0,1,,-9999,-9999,0,1,0,0,0
6210314,Hymn,Increases the damage coefficient of Hymn by <color=#44afee>%s%%</color> and the healing to damage conversion coefficient by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1212006,,0,1,,-9999,-9999,0,1,0,0,0
6210316,Binding Light,"Increases the damage coefficient of the first phase of Binding Light by <color=#44afee>%s%%</color> and causes the target to lose an additional <color=#44afee>%s%%</color> of their Max HP (has no effect on Minis, MVPs, and bosses).",0,0,10,3,,6,1212007,,0,1,,-9999,-9999,0,1,0,0,0
6210401,Blessing I,"When Blessing is active, Final ASPD is additionally increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1200126,,0,1,,-9999,-9999,0,1,0,0,0
6210402,Expiatio I,Increases Expiatio's trigger rate by <color=#44afee>%s%%</color> and its additional bonus effect by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1210138,,0,1,,-9999,-9999,0,1,0,0,0
6210403,Blessing II,"When Blessing is active, Final ASPD is additionally increased by <color=#44afee>%s%%</color>, and Final Physical Damage Bonus is additionally increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1200126,,0,1,,-9999,-9999,0,1,0,0,0
6210404,Expiatio II,"Increases Expiatio's trigger rate by <color=#44afee>%s%%</color> and its additional bonus effect by <color=#44afee>%s%%</color>. Also deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis).",0,0,10,3,,6,1210138,,0,1,,-9999,-9999,0,1,0,0,0
6210405,Gloria I,"When Gloria is active, Final Crit is additionally increased by <color=#44afee>%s%%</color> and Final Hit is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1211127,,0,1,,-9999,-9999,0,1,0,0,0
6210406,Holy Strike I,Increases the normal attack damage enhancement effect of Holy Strike by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1211136,,0,1,,-9999,-9999,0,1,0,0,0
6210407,Gloria II,"When Gloria is active, Final Crit is additionally increased by <color=#44afee>%s%%</color>, Crit Damage Bonus is increased by <color=#44afee>%s%%</color>, and Final Hit is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1211127,,0,1,,-9999,-9999,0,1,0,0,0
6210408,Holy Strike II,"Increases the normal attack damage enhancement effect of Holy Strike by <color=#44afee>%s%%</color>, and increases the damage enhancement effect of Holy Marks by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1211136,,0,1,,-9999,-9999,0,1,0,0,0
6210409,Demon Bane I,"After learning Demon Bane, Final Physical Damage Bonus is additionally increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1200123,,0,1,,-9999,-9999,0,1,0,0,0
6210410,Sacred Hammer I,Normal attacks have a <color=#44afee>%s%%</color> chance of triggering Sacred Hammer.,0,0,10,3,,6,1211135,,0,1,,-9999,-9999,0,1,0,0,0
6210411,Demon Bane II,"After learning Demon Bane, PVP Final Physical Damage Bonus is additionally increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1200123,,0,1,,-9999,-9999,0,1,0,0,0
6210412,Sacred Hammer II,Increases the damage coefficient of Sacred Hammer by <color=#44afee>%s%%</color>. Normal attacks have a <color=#44afee>%s%%</color> chance of triggering Sacred Hammer.,0,0,10,3,,6,1211135,,0,1,,-9999,-9999,0,1,0,0,0
6210413,Holy Spirit Protection,Increases the duration of Holy Spirit Protection by <color=#44afee>%s</color> seconds and increases the healing coefficient by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1212011,,0,1,,-9999,-9999,0,1,0,0,0
6210414,Ascalon,Increases the damage coefficient of Ascalon by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1212012,,0,1,,-9999,-9999,0,1,0,0,0
6210415,Duple Light,Increases the damage coefficient of Duple Light by <color=#44afee>%s%%</color> and the incremental damage coefficient on the same target by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1212010,,0,1,,-9999,-9999,0,1,0,0,0
6210416,Holy Hammer,Increases the Crit Damage Bonus of Holy Hammer by <color=#44afee>%s%%</color> and its stack limit by <color=#44afee>%s</color>. Each stack also increases your Final PVP Physical Damage Bonus by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1212013,,0,1,,-9999,-9999,0,1,0,0,0
6210499,Sacred Hammer,Deals ((<color=#44afee>%s%%</color> + <color=#44afee>%s%%</color> × Number of Holy Mark stacks) ATK) Holy <color=#44afee>sacred physical</color> damage that ignores DEF.,0,0,10,1,,6,1211135,,0,1,,-9999,-9999,0,1,0,0,0
6210701,Light Blessing I,Decreases the fixed cooldown of Light Blessing by <color=#44afee>%s</color> seconds.,0,0,10,3,,6,1200130,,0,1,,-9999,-9999,0,1,0,0,0
6210702,Magnificat I,"Decreases the fixed cooldown of Magnificat by <color=#44afee>%s</color> seconds. While in effect, Final Magic Damage Bonus is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1210130,,0,1,,-9999,-9999,0,1,0,0,0
6210703,Light Blessing II,"Decreases the fixed cooldown of Light Blessing by <color=#44afee>%s</color> seconds. While in effect, healing per second is increased by <color=#44afee>%s%%</color> × M.ATK.",0,0,10,3,,6,1200130,,0,1,,-9999,-9999,0,1,0,0,0
6210704,Magnificat II,"Decreases the fixed cooldown of Magnificat by <color=#44afee>%s</color> seconds. While in effect, PVP Final Magic Damage Bonus is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1210130,,0,1,,-9999,-9999,0,1,0,0,0
6210705,Angelus I,"Decreases the fixed cooldown of Angelus by <color=#44afee>%s</color> seconds. While in effect, Final Physical Defense is increased by <color=#44afee>%s%%</color> and Final Magic Defense is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1210129,,0,1,,-9999,-9999,0,1,0,0,0
6210706,Suffragium I,"While under the effect of Suffragium, increases Final P.PEN by <color=#44afee>%s%%</color> and Final M.PEN by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1211125,,0,1,,-9999,-9999,0,1,0,0,0
6210707,Angelus II,"Decreases the fixed cooldown of Angelus by <color=#44afee>%s</color> seconds. While in effect, PVP Final Physical Damage Reduction is increased by <color=#44afee>%s%%</color> and PVP Final Magic Damage Reduction is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1210129,,0,1,,-9999,-9999,0,1,0,0,0
6210708,Suffragium II,"While under the effect of Suffragium, increases Final DMG Bonus by <color=#44afee>%s%%</color> and Final DMG Reduction by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1211125,,0,1,,-9999,-9999,0,1,0,0,0
6210709,Sanctuary I,Increases the healing coefficient of Sanctuary by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1210121,,0,1,,-9999,-9999,0,1,0,0,0
6210710,Coluceo Heal I,"Increases the healing coefficient of Coluceo Heal by <color=#44afee>%s%%</color>, and increases Debuff Duration Reduction by <color=#44afee>%s%%</color> and Debuff Resistance by <color=#44afee>%s%%</color>. Lasts <color=#44afee>4</color> seconds.",0,0,10,3,,6,1211134,,0,1,,-9999,-9999,0,1,0,0,0
6210711,Sanctuary II,"Increases the healing coefficient of Sanctuary by <color=#44afee>%s%%</color>, and its damage coefficient by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1210121,,0,1,,-9999,-9999,0,1,0,0,0
6210712,Coluceo Heal II,"Increases the healing coefficient of Coluceo Heal by <color=#44afee>%s%%</color>, and increases PVP Debuff Duration Reduction by <color=#44afee>%s%%</color> and PVP Debuff Resistance by <color=#44afee>%s%%</color>. Lasts <color=#44afee>4</color> seconds.",0,0,10,3,,6,1211134,,0,1,,-9999,-9999,0,1,0,0,0
6210714,Offered Blessing,Increases the duration of Offered Blessing by <color=#44afee>%s%%</color> and Bonus Heal by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1212002,,0,1,,-9999,-9999,0,1,0,0,0
6210716,Epiclesis,"Increases HP recovery of Epiclesis by <color=#44afee>%s%%</color>. While the Sigil of the Life Tree is active, increases Final PVP Physical Damage Reduction and Final PVP Magic Damage Reduction by <color=#44afee>%s%%</color> each.",0,0,10,3,,6,1212001,,0,1,,-9999,-9999,0,1,0,0,0
6231151,Investigate I,Additional increase in the Damage Coefficient of the Investigate skill by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1220010,,0,1,,-9999,-9999,0,1,0,0,0
6231152,Spirit Wave I,Increase the skill Damage Coefficient of Spirit Wave by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1220011,,0,1,,-9999,-9999,0,1,0,0,0
6231153,Investigate II,Increase the skill Damage Coefficient of Investigate by <color=#44afee>%s%%</color>. Every <color=#44afee>1%%</color> of the Final Physical DEF of the target additionally increases the Investigate damage effect by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1220010,,0,1,,-9999,-9999,0,1,0,0,0
6231154,Spirit Wave II,"Increases the skill Damage Coefficient of the Spirit Wave by <color=#44afee>%s%%</color>, and each time you deal damage to a target, there is a <color=#44afee>%s%%</color> chance to obtain 1 Spirit Sphere.",0,0,10,3,,6,1220011,,0,1,,-9999,-9999,0,1,0,0,0
6231155,Finger Offensive I,Finger Offensive has a <color=#44afee>%s%%</color> chance to deal an additional <color=#44afee>100%%</color> of this skill's damage.,0,0,10,3,,6,1220012,,0,1,,-9999,-9999,0,1,0,0,0
6231156,Power Velocity I,Increases the Bonus Damage effect of Inner Strength by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1221010,,0,1,,-9999,-9999,0,1,0,0,0
6231157,Finger Offensive II,"Finger Offensive has a <color=#44afee>%s%%</color> chance to deal an additional <color=#44afee>100%%</color> of this skill's damage. Every  500 Physical Defense or Magic Defense (whichever higher) of the target increases the damage by an additional <color=#44afee>%s%%</color>. When the increased damage exceeds <color=#44afee>600%%</color>, this skill does not use up Spirit Spheres.",0,0,10,3,,6,1220012,,0,1,,-9999,-9999,0,1,0,0,0
6231158,Power Velocity II,"Increases the extra damage effect of Power Velocity by <color=#44afee>%s%%</color>, and increases the chance of gaining Spirit Spheres by <color=#44afee>%s%%</color> when your skill deals damage to a target hit by Power Velocity.",0,0,10,3,,6,1221010,,0,1,,-9999,-9999,0,1,0,0,0
6231159,Spirit Sphere Attack I,"After learning Spirit Sphere Attack, your Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1220013,,0,1,,-9999,-9999,0,1,0,0,0
6231160,Blade Stop I,"Increase the skill damage effect of Blade Stop by an additional <color=#44afee>%s%%</color>, and every <color=#44afee>1%%</color> of the target's Final Physical Defense or magic defense effect (whichever greater) additionally increases Blade Stop effect by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1221009,,0,1,,-9999,-9999,0,1,0,0,0
6231161,Spirit Sphere Attack II,"After learning Spirit Sphere Attack, your PVP Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1220013,,0,1,,-9999,-9999,0,1,0,0,0
6231162,Blade Stop II,Additional increase in the skill damage effect of Blade Stop by <color=#44afee>%s%%</color>. Every <color=#44afee>1%%</color> of the target's PVP final physical damage or magical damage (whichever greater) reduction increases every used Spirit Sphere damage effect by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1221009,,0,1,,-9999,-9999,0,1,0,0,0
6231163,Assimilate Power,Increases the chance of Assimilate Power returning Spirit Spheres by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1221012,,0,1,,-9999,-9999,0,1,0,0,0
6231164,Body Relocation,"The max stacks of Body Relocation is increased, and each time the skills hits gives a <color=#44afee>%s%%</color> chance to obtain <color=#44afee>1</color> Body Relocation stack (no Spirit Sphere) charging, for a max of <color=#44afee>3</color> stacks. Every time Body Relocation is used, your Final Physical Penetration is increased by an additional <color=#44afee>%s%%</color>, and can be stacked <color=#44afee>3</color> times. Lasts <color=#44afee>12</color>s.",0,0,10,3,,6,1221002,,0,1,,-9999,-9999,0,1,0,0,0
6231165,Steel Body,"When Steel Body is active, each hit has a <color=#44afee>%s%%</color> chance of increasing Spirit Sphere and Spirit Sphere limit by 1 stack for <color=#44afee>6</color>s. After using Steel Body, the skill damage dealt is increased by <color=#44afee>%s%%</color> for <color=#44afee>6</color>s.",0,0,10,3,,6,1222004,,0,1,,-9999,-9999,0,1,0,0,0
