id,name,description
6531107,缠箭投掷Ⅱ,使用<color=#44afee>缠箭投掷</color>，额外提升自身<color=#44afee>%s%%</color>PVP最终物伤附加，持续<color=#44afee>7</color>秒，最高叠加<color=#44afee>3</color>层。
6531108,战鼓震天,<color=#44afee>战鼓震天</color>使队伍成员的所有的技能伤害提高<color=#44afee>%s%%</color>*(合奏双方技能等级之和/<color=#44afee>20</color>)。处于多个相同曲目的演奏范围，效果不会叠加。
6531109,永远的混沌,<color=#44afee>永远的混沌</color>额外使队友的最终物伤附加提高<color=#44afee>%s%%</color>*合奏双方技能等级之和/<color=#44afee>20</color>。处于多个相同曲目的演奏范围，效果不会叠加。
6531110,奥义箭乱舞,"<color=#44afee>奥义箭乱舞</color>的伤害提高<color=#44afee>%s%%</color>,每次伤害同时造成目标体质降低<color=#44afee>%s</color>*自身敏捷/<color=#44afee>50</color>点,最高叠加<color=#44afee>4</color>层,持续<color=#44afee>20</color>秒(该效果对BOSS和MVP、MINI无效)。"
6531111,不死神齐格弗里德,"<color=#44afee>不死神齐格弗里德</color>演奏开始后为范围内的队伍成员添加<color=#44afee>不死</color>效果,处于<color=#44afee>不死</color>状态的目标将会免疫一次致死伤害并恢复<color=#44afee>10%%</color>的生命值和(<color=#44afee>10%%</color>+每<color=#44afee>100</color>点敏捷额外<color=#44afee>1%%</color>)的SP。演奏过程中每隔<color=#44afee>%s</color>秒将会重新添加一次不死状态。处于多个相同曲目的演奏范围，效果不会叠加。"
6531112,女神之吻,<color=#44afee>女神之吻</color>使队友造成暴击伤害时额外对目标造成本次伤害<color=#44afee>%s%%</color>的真实伤害。处于多个相同曲目的演奏范围，效果不会叠加。
6531113,Dominion Impulse,"Increases the damage of <color=#44afee>Dominion Impulse</color> by <color=#44afee>%s%%</color>. Every time the target within range receives damage, <color=#44afee>Dominion Impulse</color> has a <color=#44afee>%s%%</color> chance to <color=#44afee>Stun</color> the target for <color=#44afee>1</color> second."
6531116,Circle of Nature's Sound,"When party members within the performance range of <color=#44afee>Circle of Nature's Sound</color> deal damage with Skills, restores <color=#44afee>%s%%</color> of Max HP. Can be triggered a max of <color=#44afee>3</color> times every second."
6599901,Elemental Trap,"After using Electric Shock, increases your Wind Attribute Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>15</color> seconds.\nAfter using Claymore Trap, increases your Fire Attribute Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>15</color> seconds.\nAfter using Freezing Trap, increases your Water Attribute Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>15</color> seconds.\nAfter using Land Mine, increases your Earth Attribute Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>15</color> seconds."
6599951,Marionette Control,"<color=#44afee>Marionette Control</color> gains a new effect: Inflicts <color=#44afee>Blind</color> to targets within range while appearing at the location of the marionette, lasting 3 seconds. Ignores <color=#44afee>%s%%</color> of the target's Blind Resistance when triggered. Reduces its cooldown by <color=#44afee>%s</color> seconds for each enemy that takes damage from Marionette Control."
6599952,雷拉德的晨露,"<color=#44afee>雷拉德的晨露</color>使队友获得额外效果：每次受到伤害时提高PVP最终物伤减免<color=#44afee>%s%%</color>,可叠加<color=#44afee>6</color>层,持续<color=#44afee>5</color>秒。"
6599953,Dance With Warg,"Under the <color=#44afee>Exhaustion</color> effect of <color=#44afee>Dance With Warg</color>, increases Max HP Loss per second by <color=#44afee>%s%%</color> and increases Healing Received Reduction by <color=#44afee>%s%%</color>."
6599954,Deep Sleep Lullaby,<color=#44afee>Deep Sleep Lullaby</color> ignores <color=#44afee>%s%%</color> of the target's Sleep Resistance when inflicting Sleep. <color=#44afee>Sleeping</color> enemies have a <color=#44afee>%s%%</color> chance of not reducing Sleep stacks when taking damage.
6599955,Marionette Control,"<color=#44afee>Marionette Control</color> gains a new effect: Inflicts <color=#44afee>Stun</color> to targets within range while appearing at the location of the marionette, lasting 3 seconds. Ignores <color=#44afee>%s%%</color> of the target's Blind Resistance when triggered. Reduces its cooldown by <color=#44afee>%s</color> seconds for each enemy that takes damage from Marionette Control."
6599956,雷拉德的晨露,"<color=#44afee>雷拉德的晨露</color>使队友获得额外效果：每次受到伤害时提高PVP最终魔伤减免<color=#44afee>%s%%</color>,可叠加<color=#44afee>6</color>层,持续<color=#44afee>5</color>秒。"
6610201,Mammonite I,Increases the damage coefficient of Mammonite by <color=#44afee>%s%%</color>.
6610202,Hammer Fall I,Increases the damage coefficient of Hammer Fall by <color=#44afee>%s%%</color>.
6610203,Mammonite II,"Increases the damage coefficient of Mammonite by <color=#44afee>%s%%</color>, and has a <color=#44afee>%s%%</color> chance to make the target bleed for <color=#44afee>6</color> seconds."
6610204,Hammer Fall II,"Increases the damage coefficient of Hammer Fall by <color=#44afee>%s%%</color>, and increases its chance to stun targets by <color=#44afee>%s%%</color>."
6610205,Midas Touch I,Increases the damage coefficient of Midas Touch by <color=#44afee>%s%%</color>.
6610206,Savage Slash I,Increases the damage coefficient of Savage Slash by <color=#44afee>%s%%</color>.
6610207,Midas Touch II,"Increases the damage coefficient of Midas Touch by <color=#44afee>%s%%</color>, and increases Zeny obtained with the Bounty effect by <color=#44afee>%s%%</color>."
6610208,Savage Slash II,"Increases the damage coefficient of Savage Slash by <color=#44afee>%s%%</color>, and decreases the target's Final Physical Defense by <color=#44afee>%s%%</color> and Final Physical Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6610209,Zeny Storm I,Increases the damage coefficient of Zeny Storm by <color=#44afee>%s%%</color>.
6610210,Meltdown I,Increases the damage coefficient of Meltdown by <color=#44afee>%s%%</color>.
6610211,Zeny Storm II,"Increases the damage coefficient of Zeny Storm by <color=#44afee>%s%%</color>, and decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6610212,Meltdown II,"Increases the damage coefficient of Meltdown by <color=#44afee>%s%%</color>, and deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis)."
6610401,Battle Will I,"After triggering Battle Will through a normal attack, Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>3</color> seconds."
6610402,Mammonite I,"Increases the damage coefficient of Mammonite by <color=#44afee>%s%%</color>, and when using normal attacks, there is a <color=#44afee>%s%%</color> chance to trigger Mammonite. Cannot be triggered when you don't have enough Zeny."
6610403,Battle Will II,"After triggering Battle Will through a normal attack, PVP Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>3</color> seconds."
6610404,Mammonite II,"Increases the damage coefficient of Mammonite by <color=#44afee>%s%%</color>. Normal attacks have a <color=#44afee>%s%%</color> chance to trigger Mammonite, and a <color=#44afee>%s%%</color> chance to make the target bleed for <color=#44afee>6</color> seconds. Cannot be triggered when you don't have enough Zeny."
6610405,Adrenaline Rush I,"When Adrenaline Rush is active, increases party members’ Final ASPD increases by <color=#44afee>%s%%</color> and Final Hit by <color=#44afee>%s%%</color>."
6610406,Midas Touch I,"Increases the damage coefficient of Midas Touch by <color=#44afee>%s%%</color>, and normal attacks have a <color=#44afee>%s%%</color> chance to trigger Midas Touch."
6610407,Adrenaline Rush II,"When Adrenaline Rush is active, increases party members’ Final ASPD by <color=#44afee>%s%%</color> and Final Hit by <color=#44afee>%s%%</color>, and increases damage dealt to large and medium-sized monsters by <color=#44afee>%s%%</color>."
6610408,Midas Touch II,"Increases the damage coefficient of Midas Touch by <color=#44afee>%s%%</color>, and normal attacks have a <color=#44afee>%s%%</color> chance to trigger Midas Touch. Also increases Zeny obtained with the Bounty effect by <color=#44afee>%s%%</color>."
6610409,Maximum Over Thrust I,Extends the duration of Maximum Over Thrust by <color=#44afee>%s</color> seconds.
6610410,Zeny Storm I,"When using normal attacks, there is a <color=#44afee>%s%%</color> chance to trigger Zeny Storm. Cannot be triggered when you don't have enough Zeny."
6610411,Maximum Over Thrust II,"Extends the duration of Maximum Over Thrust by <color=#44afee>%s</color> seconds, and increases its Physical Lifesteal percentage by <color=#44afee>%s%%</color>."
6610412,Zeny Storm II,Normal attacks have a <color=#44afee>%s%%</color> chance to trigger Zeny Storm. Also decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Cannot be triggered when you don't have enough Zeny.
6630201,Hammer Fall I,Decreases the fixed cooldown of Hammer Fall by <color=#44afee>%s</color> seconds.
6630202,Cart Revolution I,Decreases the fixed cooldown of Cart Revolution by <color=#44afee>%s</color> seconds.
6630203,Hammer Fall II,"Decreases the fixed cooldown of Hammer Fall by <color=#44afee>%s</color> seconds, and increases its chance to stun the target by <color=#44afee>%s%%</color>."
6630204,Cart Revolution II,"Decreases the fixed cooldown of Cart Revolution by <color=#44afee>%s</color> seconds, and increases its damage coefficient by <color=#44afee>%s%%</color>."
6630205,Savage Slash I,Decreases the fixed cooldown of Savage Slash by <color=#44afee>%s</color> seconds.
6630206,Cart Hurl I,Decreases the fixed cooldown of Cart Hurl by <color=#44afee>%s</color> seconds.
6630207,Savage Slash II,"Decreases the fixed cooldown of Savage Slash by <color=#44afee>%s</color> seconds, and decreases the target's Final Physical Defense by <color=#44afee>%s%%</color> and Final Physical Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6630208,Cart Hurl II,"Decreases the fixed cooldown of Cart Hurl by <color=#44afee>%s</color> seconds, and increases its damage coefficient by <color=#44afee>%s%%</color>."
6630209,Meltdown I,Decreases the fixed cooldown of Meltdown by <color=#44afee>%s</color> seconds.
6630210,Cart Termination I,Decreases the fixed cooldown of Cart Termination by <color=#44afee>%s</color> seconds.
6630211,Meltdown II,"Decreases the fixed cooldown of Meltdown by <color=#44afee>%s</color> seconds, and deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis)."
6630212,Cart Termination II,"Decreases the fixed cooldown of Cart Termination by <color=#44afee>%s</color> seconds, and increases its damage coefficient by <color=#44afee>%s%%</color>."
81010000,Ferocity,"For every unit killed, Final Damage Bonus is increased by %s%% for 30 seconds. Stacks up to 5 times."
81010001,Payback,"For every 20%% of HP lost, deals Neutral damage of your own damage type equal to %s of damage taken to all enemies in a 4-meter range. Also decreases their ATK and M.ATK by %s for 5 seconds."
81010002,Giant's Bane,"Deals an additional %s damage to Minis, MVPs, and Bosses."
81020000,Golden Spike,Obtain %s Physical Damage Reflection and Magic Damage Reflection.
81140000,Blood Baptism,"For every damage taken equal to 10%% of max HP, increase Final Damage Bonus by 2.5%% for 6s, up to 5 stacks"
81170000,Blood Battle,"When taking total damage equal to 10%% of Max HP, increases Final Damage Reduction by %s for 10 seconds. Stacks up to 5 times."
82020000,Touch of the Sea,"When the target's HP is lower than %s, damage dealt (not including physical or magic damage bonuses) is increased by %s."
82060000,Blood Summon,"During battle, Dracula's Blood Summon is triggered every 5 seconds, summoning %s Familiar(s) that self-destruct on random nearby targets. Each Familiar deals %s Neutral damage of a type that matches your own (physical or magic) to targets within 2 meters and inflicts them with the Vulnerable status. Damage taken by Vulnerable targets is increased by %s for 5 seconds. Stacks up to 5 times."
